fiscal_week_id,item_id,merchant_id,merchant_name,city,address,state,zipcode,price
2019-13,4371923490,2989585334,merchant12,city12,city12,state12,71178,129.74
2019-15,8324902437,8184418799,merchant16,city16,city16,state16,30332,134.94
2019-12,4627191884,6597088699,merchant80,city80,city80,state80,72192,106.49
2019-11,7529341861,4662131396,merchant49,city49,city49,state49,22145,240.84
2019-13,3126578006,9723804904,merchant83,city83,city83,state83,69159,136.39
2019-14,7196850026,6209476193,merchant63,city63,city63,state63,74419,235.6
2019-15,8122619300,450201378,merchant52,city52,city52,state52,75415,149.91
2019-15,8871035152,8524554870,merchant82,city82,city82,state82,39935,144.92
2019-15,2222242797,4201377785,merchant74,city74,city74,state74,92956,178.76
2019-11,7548204543,9421169288,merchant54,city54,city54,state54,96171,207.15
2019-11,146177382,3431263330,merchant11,city11,city11,state11,90965,216.73
2019-13,9257203786,6427554213,merchant72,city72,city72,state72,40534,207.76
2019-13,2099548339,9528648021,merchant48,city48,city48,state48,44553,132.25
2019-12,2099548339,8184418799,merchant16,city16,city16,state16,30332,125.42
2019-12,8258241784,4580029399,merchant59,city59,city59,state59,77530,159.25
2019-15,3842884648,6209476193,merchant63,city63,city63,state63,74419,284.09
2019-12,991944605,3183111495,merchant23,city23,city23,state23,71840,60.66
2019-14,146177382,4998568771,merchant99,city99,city99,state99,41065,230.33
2019-13,5987223966,7500016917,merchant62,city62,city62,state62,55191,142.8
2019-15,1517999400,7500016917,merchant62,city62,city62,state62,55191,132.4
2019-13,7101255339,8539393125,merchant90,city90,city90,state90,20839,269.9
2019-11,1585408521,155556316,merchant92,city92,city92,state92,57194,130.93
2019-13,8730098683,6209476193,merchant63,city63,city63,state63,74419,281.12
2019-12,8093541006,5836485720,merchant96,city96,city96,state96,54993,249.61
2019-14,5001560208,9095358316,merchant0,city0,city0,state0,77720,152.02
2019-11,2064820915,3699674355,merchant51,city51,city51,state51,53182,219.9
2019-11,1640343751,3431263330,merchant11,city11,city11,state11,90965,229.1
2019-13,8823341865,9723804904,merchant83,city83,city83,state83,69159,180.43
2019-14,6277647300,7968014915,merchant86,city86,city86,state86,89659,81.86
2019-15,9167859851,4998568771,merchant99,city99,city99,state99,41065,215.23
2019-12,8258241784,3183111495,merchant23,city23,city23,state23,71840,56.89
2019-14,6714275994,8395061914,merchant76,city76,city76,state76,44258,101.33
2019-14,8871035152,2143951321,merchant53,city53,city53,state53,87988,119.69
2019-11,7529341861,5894740723,merchant75,city75,city75,state75,21956,266.82
2019-14,5987223966,9723804904,merchant83,city83,city83,state83,69159,136.05
2019-13,110182091,8081116301,merchant6,city6,city6,state6,82753,236.62
2019-11,1614469620,282029252,merchant46,city46,city46,state46,77353,194.6
2019-12,826905783,7968014915,merchant86,city86,city86,state86,89659,252.67
2019-15,5001560208,9513682426,merchant91,city91,city91,state91,80637,62.63
2019-14,3148444933,4307105422,merchant25,city25,city25,state25,30785,234.78
2019-11,8300992849,9421169288,merchant54,city54,city54,state54,96171,62.99
2019-13,3867856154,1670073542,merchant77,city77,city77,state77,33312,257.8
2019-11,2099548339,9723804904,merchant83,city83,city83,state83,69159,180.27
2019-11,597869590,1873153024,merchant55,city55,city55,state55,72161,94.41
2019-12,943157526,9723804904,merchant83,city83,city83,state83,69159,136.55
2019-11,8258241784,7767507093,merchant31,city31,city31,state31,35838,152.3
2019-13,9670905288,1670073542,merchant77,city77,city77,state77,33312,253.48
2019-13,8130162427,6597088699,merchant80,city80,city80,state80,72192,110.58
2019-14,7960225174,6742349940,merchant44,city44,city44,state44,22009,253.02
2019-15,5590922980,282029252,merchant46,city46,city46,state46,77353,148.22
2019-14,3887380125,8788288799,merchant41,city41,city41,state41,68604,82.37
2019-12,1076975726,2241029174,merchant42,city42,city42,state42,92683,282.38
2019-15,8451126488,3435374462,merchant3,city3,city3,state3,36060,272.89
2019-15,3745429857,1300557234,merchant64,city64,city64,state64,69260,113.52
2019-15,9360406850,5783216930,merchant81,city81,city81,state81,29410,130.9
2019-11,5192095761,7567326200,merchant73,city73,city73,state73,57949,183.13
2019-14,9144543518,4307105422,merchant25,city25,city25,state25,30785,231.57
2019-12,6605377028,7906793806,merchant27,city27,city27,state27,52483,131.9
2019-11,7952023441,5894740723,merchant75,city75,city75,state75,21956,263.24
2019-15,5305086176,853605402,merchant45,city45,city45,state45,36133,65.55
2019-13,9144543518,9728299983,merchant19,city19,city19,state19,49251,284.28
2019-13,9955716600,6742349940,merchant44,city44,city44,state44,22009,256.24
2019-11,3683359342,3435374462,merchant3,city3,city3,state3,36060,77.21
2019-14,2099548339,8984439423,merchant56,city56,city56,state56,84107,144.64
2019-11,8771967450,2143951321,merchant53,city53,city53,state53,87988,118.64
2019-15,1815226794,8788420896,merchant97,city97,city97,state97,62720,63.72
2019-12,5192095761,282029252,merchant46,city46,city46,state46,77353,148.86
2019-12,3947027782,2854756039,merchant94,city94,city94,state94,35095,76.85
2019-14,3745429857,6258623049,merchant8,city8,city8,state8,92495,157.76
2019-13,4085908696,8539393125,merchant90,city90,city90,state90,20839,151.17
2019-11,3715236427,2812047049,merchant58,city58,city58,state58,61016,131.46
2019-14,110182091,6462028790,merchant87,city87,city87,state87,85094,289.89
2019-14,8158750511,822460751,merchant24,city24,city24,state24,36568,204.27
2019-11,5776725743,2814297223,merchant67,city67,city67,state67,75209,212.16
2019-12,8665041259,2375539243,merchant37,city37,city37,state37,49995,255.1
2019-14,7196850026,8539393125,merchant90,city90,city90,state90,20839,285.84
2019-11,1585408521,4768144021,merchant66,city66,city66,state66,47623,169.5
2019-14,6591102855,8081116301,merchant6,city6,city6,state6,82753,235.89
2019-12,2099548339,2989585334,merchant12,city12,city12,state12,71178,125.7
2019-13,634995391,853605402,merchant45,city45,city45,state45,36133,65.55
2019-15,9189053739,5032861004,merchant26,city26,city26,state26,45850,212.57
2019-12,8324902437,4662131396,merchant49,city49,city49,state49,22145,292.69
2019-11,4310818004,7202172664,merchant22,city22,city22,state22,53511,139.7
2019-12,7630444365,5836485720,merchant96,city96,city96,state96,54993,255.32
2019-13,3824557564,974528976,merchant15,city15,city15,state15,61366,115
2019-13,5900366169,7058420619,merchant34,city34,city34,state34,34719,180.77
2019-15,6605377028,7167758617,merchant85,city85,city85,state85,38734,182.75
2019-14,710945636,9095358316,merchant0,city0,city0,state0,77720,129.42
2019-13,2229567002,5836485720,merchant96,city96,city96,state96,54993,250.73
2019-14,2222242797,4307105422,merchant25,city25,city25,state25,30785,163.81
2019-15,1359014035,8788420896,merchant97,city97,city97,state97,62720,174.42
2019-13,5662626083,6741933817,merchant35,city35,city35,state35,95092,269.65
2019-15,5776725743,7058420619,merchant34,city34,city34,state34,34719,272.26
2019-14,1640343751,4998568771,merchant99,city99,city99,state99,41065,225.98
2019-11,991944605,9776339918,merchant84,city84,city84,state84,34932,145.81
2019-15,2020390214,2143951321,merchant53,city53,city53,state53,87988,119.04
2019-13,9563830539,7019567516,merchant29,city29,city29,state29,59161,204.15
2019-12,8871035152,7202172664,merchant22,city22,city22,state22,53511,134.78
2019-14,991944605,6462028790,merchant87,city87,city87,state87,85094,231.63
2019-14,7407047410,282029252,merchant46,city46,city46,state46,77353,200.04
2019-15,8944847704,2812047049,merchant58,city58,city58,state58,61016,142.21
2019-11,8300992849,822460751,merchant24,city24,city24,state24,36568,206.88
2019-14,2819556651,2542078802,merchant18,city18,city18,state18,63431,115.95
2019-13,1346558886,8287488530,merchant79,city79,city79,state79,62347,264.88
2019-12,364732911,6209476193,merchant63,city63,city63,state63,74419,252.81
2019-12,1827110335,5783216930,merchant81,city81,city81,state81,29410,134.46
2019-11,1216758957,8984439423,merchant56,city56,city56,state56,84107,149.85
2019-12,7952023441,4201377785,merchant74,city74,city74,state74,92956,179.82
2019-15,8279097282,1874496358,merchant69,city69,city69,state69,64507,285.87
2019-12,994979923,8984439423,merchant56,city56,city56,state56,84107,148.76
2019-15,5838106728,5035605798,merchant14,city14,city14,state14,89309,162.03
2019-13,2429948740,3213890025,merchant2,city2,city2,state2,66377,145.44
2019-13,6591102855,3431263330,merchant11,city11,city11,state11,90965,224.65
2019-12,9257203786,2812047049,merchant58,city58,city58,state58,61016,103.7
2019-15,3887380125,8539393125,merchant90,city90,city90,state90,20839,276.32
2019-12,8335382298,1813194650,merchant93,city93,city93,state93,37304,146.71
2019-15,3947027782,3699674355,merchant51,city51,city51,state51,53182,230.79
2019-11,4695138020,9095358316,merchant0,city0,city0,state0,77720,134.94
2019-13,8524135444,2143951321,merchant53,city53,city53,state53,87988,122.49
2019-15,9563830539,7771032390,merchant36,city36,city36,state36,25693,92.7
2019-11,4371923490,5704229107,merchant5,city5,city5,state5,81947,242.76
2019-14,6787772844,7058420619,merchant34,city34,city34,state34,34719,185.68
2019-13,4371923490,9728299983,merchant19,city19,city19,state19,49251,277.76
2019-11,7429063851,6209476193,merchant63,city63,city63,state63,74419,233.05
2019-13,1827110335,1024320965,merchant60,city60,city60,state60,89320,151.78
2019-12,8660418067,5894740723,merchant75,city75,city75,state75,21956,281.14
2019-14,1921789501,8287488530,merchant79,city79,city79,state79,62347,277.12
2019-11,295824976,8195119537,merchant38,city38,city38,state38,74321,64.93
2019-13,568380424,7968014915,merchant86,city86,city86,state86,89659,241.22
2019-11,8730098683,2521997010,merchant88,city88,city88,state88,63108,275.74
2019-14,8835637939,4113714990,merchant13,city13,city13,state13,56099,124.16
2019-12,2222242797,7771032390,merchant36,city36,city36,state36,25693,60.71
2019-12,943157526,5035605798,merchant14,city14,city14,state14,89309,123.16
2019-15,6605377028,9776339918,merchant84,city84,city84,state84,34932,73.2
2019-12,8815675369,8788288799,merchant41,city41,city41,state41,68604,56.55
2019-12,5192095761,9513682426,merchant91,city91,city91,state91,80637,113.71
2019-14,8258241784,2136069578,merchant89,city89,city89,state89,79306,309.78
2019-11,8835637939,5032861004,merchant26,city26,city26,state26,45850,228.78
2019-15,4433742286,4580029399,merchant59,city59,city59,state59,77530,276.2
2019-15,6714275994,4147187907,merchant33,city33,city33,state33,45420,244.84
2019-12,991944605,4201377785,merchant74,city74,city74,state74,92956,88.63
2019-14,7429063851,9432942812,merchant10,city10,city10,state10,55428,50.81
2019-13,8696740358,1024320965,merchant60,city60,city60,state60,89320,149.24
2019-13,2020390214,9728299983,merchant19,city19,city19,state19,49251,281.67
2019-15,7196850026,7567326200,merchant73,city73,city73,state73,57949,181.69
2019-12,991944605,8788420896,merchant97,city97,city97,state97,62720,66.2
2019-14,1008290250,9279590092,merchant1,city1,city1,state1,42069,147.35
2019-12,5662626083,5783216930,merchant81,city81,city81,state81,29410,238.9
2019-15,5867418631,6427554213,merchant72,city72,city72,state72,40534,152.9
2019-13,2827266056,8524554870,merchant82,city82,city82,state82,39935,151.62
2019-12,8282589359,8287488530,merchant79,city79,city79,state79,62347,244.72
2019-15,40066459,3213890025,merchant2,city2,city2,state2,66377,136.32
2019-14,3887380125,8040081084,merchant47,city47,city47,state47,74549,68.28
2019-15,8258241784,5704229107,merchant5,city5,city5,state5,81947,223.33
2019-11,881439643,6427554213,merchant72,city72,city72,state72,40534,149.55
2019-11,6334043794,2241029174,merchant42,city42,city42,state42,92683,173.44
2019-15,8472103867,2341509923,merchant71,city71,city71,state71,65899,219.55
2019-12,5838106728,2854756039,merchant94,city94,city94,state94,35095,75.93
2019-13,8610252414,6462028790,merchant87,city87,city87,state87,85094,230.22
2019-15,8610252414,6781390406,merchant78,city78,city78,state78,73150,312.28
2019-11,8830409956,8040081084,merchant47,city47,city47,state47,74549,63.7
2019-15,146177382,4307105422,merchant25,city25,city25,state25,30785,169.28
2019-15,8645389469,8081116301,merchant6,city6,city6,state6,82753,246.74
2019-12,3148444933,4113714990,merchant13,city13,city13,state13,56099,125.34
2019-15,7600303007,7058420619,merchant34,city34,city34,state34,34719,266.28
2019-14,2003576520,9298508556,merchant95,city95,city95,state95,35701,56.29
2019-12,8093541006,4113714990,merchant13,city13,city13,state13,56099,127.94
2019-11,6797140286,5704229107,merchant5,city5,city5,state5,81947,225.15
2019-14,9373057053,974528976,merchant15,city15,city15,state15,61366,247.87
2019-15,3731111418,8788420896,merchant97,city97,city97,state97,62720,172.88
2019-12,40066459,1337860021,merchant57,city57,city57,state57,20280,227.85
2019-12,2925921877,5026525258,merchant50,city50,city50,state50,44103,149.09
2019-12,4695138020,2341509923,merchant71,city71,city71,state71,65899,204.3
2019-11,6252606095,3435374462,merchant3,city3,city3,state3,36060,71.65
2019-13,4310818004,8315685896,merchant20,city20,city20,state20,64813,280.46
2019-11,110182091,2854756039,merchant94,city94,city94,state94,35095,158.8
2019-15,5565169779,822460751,merchant24,city24,city24,state24,36568,204.39
2019-13,9144543518,2143951321,merchant53,city53,city53,state53,87988,124.66
2019-13,4030668994,5601623513,merchant9,city9,city9,state9,23761,288.57
2019-11,7834430331,9279590092,merchant1,city1,city1,state1,42069,92.93
2019-12,8300992849,4307105422,merchant25,city25,city25,state25,30785,162.85
2019-14,8815675369,8788420896,merchant97,city97,city97,state97,62720,169.12
2019-12,6277647300,822460751,merchant24,city24,city24,state24,36568,208.87
2019-13,3646391743,7608097670,merchant65,city65,city65,state65,77976,59.26
2019-15,9768067357,3014668794,merchant4,city4,city4,state4,62780,256.91
2019-14,6605377028,2341509923,merchant71,city71,city71,state71,65899,87.67
2019-11,8314002278,4998568771,merchant99,city99,city99,state99,41065,203.29
2019-14,9230593666,8754187877,merchant28,city28,city28,state28,34982,194.55
2019-14,295824976,5836485720,merchant96,city96,city96,state96,54993,248.99
2019-11,8333384770,4147187907,merchant33,city33,city33,state33,45420,102.89
2019-14,5707643621,3183111495,merchant23,city23,city23,state23,71840,59.96
2019-14,710945636,9776339918,merchant84,city84,city84,state84,34932,146.07
2019-12,597869590,2521997010,merchant88,city88,city88,state88,63108,208.62
2019-14,1076975726,8788288799,merchant41,city41,city41,state41,68604,86.34
2019-13,7282616365,7202172664,merchant22,city22,city22,state22,53511,132.8
2019-13,226897731,3435374462,merchant3,city3,city3,state3,36060,71.32
2019-15,7600303007,3435374462,merchant3,city3,city3,state3,36060,276.55
2019-13,9230593666,450201378,merchant52,city52,city52,state52,75415,149.99
2019-15,110182091,8958835534,merchant40,city40,city40,state40,21632,138.14
2019-13,1614469620,282029252,merchant46,city46,city46,state46,77353,201.72
2019-13,1735133029,8754187877,merchant28,city28,city28,state28,34982,127.26
2019-13,4085908696,3699674355,merchant51,city51,city51,state51,53182,234.07
2019-14,3792383018,2542078802,merchant18,city18,city18,state18,63431,113.33
2019-15,5192095761,6741933817,merchant35,city35,city35,state35,95092,101.91
2019-11,6311620540,2854756039,merchant94,city94,city94,state94,35095,159.56
2019-13,3148444933,9432942812,merchant10,city10,city10,state10,55428,50.64
2019-13,5344725035,6427554213,merchant72,city72,city72,state72,40534,214.24
2019-11,6117765041,282029252,merchant46,city46,city46,state46,77353,155.76
2019-11,8314002278,1873153024,merchant55,city55,city55,state55,72161,94.41
2019-12,1967383933,2375539243,merchant37,city37,city37,state37,49995,103.56
2019-14,3148444933,2812047049,merchant58,city58,city58,state58,61016,102.24
2019-13,5838106728,822460751,merchant24,city24,city24,state24,36568,180.79
2019-15,7519578543,5894740723,merchant75,city75,city75,state75,21956,281.31
2019-15,476730659,8081116301,merchant6,city6,city6,state6,82753,250.34
2019-12,9320951960,1670073542,merchant77,city77,city77,state77,33312,170.79
2019-15,6605377028,8958835534,merchant40,city40,city40,state40,21632,132.48
2019-11,9417732139,4147187907,merchant33,city33,city33,state33,45420,96.88
2019-15,2099548339,2143951321,merchant53,city53,city53,state53,87988,122.06
2019-14,881439643,5783216930,merchant81,city81,city81,state81,29410,231.6
2019-11,2099548339,9728299983,merchant19,city19,city19,state19,49251,284.21
2019-11,7519578543,8184418799,merchant16,city16,city16,state16,30332,129.97
2019-15,3731111418,269161413,merchant39,city39,city39,state39,77784,238.33
2019-11,4497137251,9776339918,merchant84,city84,city84,state84,34932,153.66
2019-12,1076975726,822460751,merchant24,city24,city24,state24,36568,186.89
2019-14,5232424682,4662131396,merchant49,city49,city49,state49,22145,253.43
2019-12,8093541006,4147187907,merchant33,city33,city33,state33,45420,106.05
2019-12,2876851490,8195119537,merchant38,city38,city38,state38,74321,69.29
2019-12,146177382,8040081084,merchant47,city47,city47,state47,74549,209.95
2019-14,7952023441,9728299983,merchant19,city19,city19,state19,49251,215.97
2019-12,6591102855,8040081084,merchant47,city47,city47,state47,74549,198.53
2019-15,2827266056,9095358316,merchant0,city0,city0,state0,77720,126.61
2019-14,4420879797,5894740723,merchant75,city75,city75,state75,21956,293.59
2019-11,9360406850,6203114196,merchant43,city43,city43,state43,30696,113.77
2019-15,6787772844,8524554870,merchant82,city82,city82,state82,39935,169.13
2019-14,8660418067,2341509923,merchant71,city71,city71,state71,65899,84.34
2019-13,9144543518,4662131396,merchant49,city49,city49,state49,22145,276.89
2019-12,2003576520,4662131396,merchant49,city49,city49,state49,22145,234.34
2019-11,146177382,1874496358,merchant69,city69,city69,state69,64507,270.54
2019-11,3887380125,4201377785,merchant74,city74,city74,state74,92956,89.39
2019-13,8472103867,3365636329,merchant32,city32,city32,state32,41993,150.83
2019-12,5344725035,3365636329,merchant32,city32,city32,state32,41993,147.78
2019-11,226897731,5032861004,merchant26,city26,city26,state26,45850,55.55
2019-15,8771967450,269161413,merchant39,city39,city39,state39,77784,276.34
2019-11,4664588338,155556316,merchant92,city92,city92,state92,57194,128.07
2019-13,8944847704,7058420619,merchant34,city34,city34,state34,34719,188.15
2019-13,9230593666,2143951321,merchant53,city53,city53,state53,87988,159.9
2019-15,110182091,2854756039,merchant94,city94,city94,state94,35095,146.68
2019-15,1359014035,2812047049,merchant58,city58,city58,state58,61016,128.79
2019-13,3772070751,7968014915,merchant86,city86,city86,state86,89659,82.9
2019-15,8306458294,5894740723,merchant75,city75,city75,state75,21956,295.68
2019-13,8451126488,9095358316,merchant0,city0,city0,state0,77720,136.28
2019-11,4433742286,269161413,merchant39,city39,city39,state39,77784,228.34
2019-11,1815226794,8233592212,merchant17,city17,city17,state17,81914,254.23
2019-15,2612615947,269161413,merchant39,city39,city39,state39,77784,270.79
2019-14,5590922980,6781390406,merchant78,city78,city78,state78,73150,296.07
2019-13,590815741,8195119537,merchant38,city38,city38,state38,74321,123.71
2019-13,8093541006,853605402,merchant45,city45,city45,state45,36133,88.62
2019-11,8279097282,7906793806,merchant27,city27,city27,state27,52483,132.6
2019-14,5707643621,4580029399,merchant59,city59,city59,state59,77530,167.29
2019-13,1065599156,4846217878,merchant21,city21,city21,state21,32897,114.93
2019-15,3731111418,2241029174,merchant42,city42,city42,state42,92683,173.29
2019-11,8835637939,7906793806,merchant27,city27,city27,state27,52483,121.74
2019-15,2619565507,3431263330,merchant11,city11,city11,state11,90965,95.74
2019-12,6295238698,4201377785,merchant74,city74,city74,state74,92956,186.17
2019-11,364732911,7202172664,merchant22,city22,city22,state22,53511,128.31
2019-12,7337302765,1873153024,merchant55,city55,city55,state55,72161,88.77
2019-14,1614469620,5601623513,merchant9,city9,city9,state9,23761,169.55
2019-13,9144543518,4804647077,merchant7,city7,city7,state7,36283,95.58
2019-12,5662626083,6781390406,merchant78,city78,city78,state78,73150,79.24
2019-12,1585408521,6209476193,merchant63,city63,city63,state63,74419,299.65
2019-11,8871035152,4201377785,merchant74,city74,city74,state74,92956,81.72
2019-13,8130162427,7968014915,merchant86,city86,city86,state86,89659,254.39
2019-12,2812300011,8984439423,merchant56,city56,city56,state56,84107,206.14
2019-12,8472103867,6203114196,merchant43,city43,city43,state43,30696,116.19
2019-13,9320951960,6597088699,merchant80,city80,city80,state80,72192,104.76
2019-15,5344725035,2375539243,merchant37,city37,city37,state37,49995,258.7
2019-11,7960094117,8788420896,merchant97,city97,city97,state97,62720,169.24
2019-13,881439643,9513682426,merchant91,city91,city91,state91,80637,64.84
2019-11,9768067357,3213890025,merchant2,city2,city2,state2,66377,135.67
2019-14,8730098683,8754187877,merchant28,city28,city28,state28,34982,192.35
2019-14,7630444365,6203114196,merchant43,city43,city43,state43,30696,109.02
2019-14,8660418067,8287488530,merchant79,city79,city79,state79,62347,228.83
2019-13,4420879797,7608097670,merchant65,city65,city65,state65,77976,57.42
2019-14,5336022119,3183111495,merchant23,city23,city23,state23,71840,274.22
2019-12,8324902437,282029252,merchant46,city46,city46,state46,77353,149.22
2019-13,9013548770,4201377785,merchant74,city74,city74,state74,92956,81.84
2019-12,3867856154,1874496358,merchant69,city69,city69,state69,64507,288.98
2019-11,6117765041,3435374462,merchant3,city3,city3,state3,36060,274.34
2019-11,8314002278,3183111495,merchant23,city23,city23,state23,71840,55.31
2019-15,7282616365,155556316,merchant92,city92,city92,state92,57194,222.36
2019-11,5662626083,7167758617,merchant85,city85,city85,state85,38734,175.26
2019-15,991944605,282029252,merchant46,city46,city46,state46,77353,158.44
2019-15,1076975726,1813194650,merchant93,city93,city93,state93,37304,153.02
2019-15,146177382,3431263330,merchant11,city11,city11,state11,90965,227.05
2019-11,7519578543,7058420619,merchant34,city34,city34,state34,34719,270.13
2019-15,4497137251,3431263330,merchant11,city11,city11,state11,90965,94.09
2019-11,8815675369,7567326200,merchant73,city73,city73,state73,57949,283.11
2019-13,8696740358,1874496358,merchant69,city69,city69,state69,64507,187.43
2019-12,8587179516,9298508556,merchant95,city95,city95,state95,35701,112.38
2019-12,8472103867,1813194650,merchant93,city93,city93,state93,37304,147.16
2019-14,2925921877,2814297223,merchant67,city67,city67,state67,75209,193.37
2019-15,3646391743,8539393125,merchant90,city90,city90,state90,20839,288.83
2019-12,9189053739,8233592212,merchant17,city17,city17,state17,81914,265.41
2019-14,2429948740,1300557234,merchant64,city64,city64,state64,69260,109.69
2019-13,8823341865,822460751,merchant24,city24,city24,state24,36568,182.96
2019-12,2827266056,4846217878,merchant21,city21,city21,state21,32897,111.35
2019-13,573280183,6427554213,merchant72,city72,city72,state72,40534,218.05
2019-11,9360406850,8958835534,merchant40,city40,city40,state40,21632,284.77
2019-11,9144543518,4846217878,merchant21,city21,city21,state21,32897,111.41
2019-14,9670905288,3435374462,merchant3,city3,city3,state3,36060,76.72
2019-12,9768067357,8081116301,merchant6,city6,city6,state6,82753,125.24
2019-13,146177382,1024320965,merchant60,city60,city60,state60,89320,94.72
2019-12,5900366169,2241029174,merchant42,city42,city42,state42,92683,179.37
2019-15,5867418631,2136069578,merchant89,city89,city89,state89,79306,295.56
2019-11,7630444365,6209476193,merchant63,city63,city63,state63,74419,234.28
2019-12,9013548770,3183111495,merchant23,city23,city23,state23,71840,55.9
2019-14,6295238698,1874496358,merchant69,city69,city69,state69,64507,282.58
2019-13,4371923490,9513682426,merchant91,city91,city91,state91,80637,116.14
2019-11,110182091,7567326200,merchant73,city73,city73,state73,57949,267.87
2019-13,568380424,9513682426,merchant91,city91,city91,state91,80637,116.09
2019-14,4310818004,8195119537,merchant38,city38,city38,state38,74321,126.67
2019-11,1076975726,9723804904,merchant83,city83,city83,state83,69159,188.3
2019-15,9670905288,2143951321,merchant53,city53,city53,state53,87988,157.97
2019-12,7960225174,4768144021,merchant66,city66,city66,state66,47623,168.83
2019-15,1614469620,8984439423,merchant56,city56,city56,state56,84107,210.86
2019-13,1163151894,4147187907,merchant33,city33,city33,state33,45420,263.13
2019-12,4013901684,7968014915,merchant86,city86,city86,state86,89659,84.39
2019-14,6787772844,4768144021,merchant66,city66,city66,state66,47623,176.98
2019-15,9203442635,8395061914,merchant76,city76,city76,state76,44258,57.73
2019-13,9892616029,1337860021,merchant57,city57,city57,state57,20280,219.33
2019-13,3126578006,4662131396,merchant49,city49,city49,state49,22145,257.73
2019-14,4013901684,8040081084,merchant47,city47,city47,state47,74549,208.69
2019-15,6591102855,6203114196,merchant43,city43,city43,state43,30696,106.22
2019-15,6838903258,4147187907,merchant33,city33,city33,state33,45420,255.96
2019-15,6617497001,8040081084,merchant47,city47,city47,state47,74549,63.1
2019-12,3731111418,4804647077,merchant7,city7,city7,state7,36283,236.5
2019-11,7591285727,8184418799,merchant16,city16,city16,state16,30332,270.16
2019-12,2819556651,9513682426,merchant91,city91,city91,state91,80637,61.88
2019-14,7960094117,2143951321,merchant53,city53,city53,state53,87988,161.51
2019-14,5662626083,7019567516,merchant29,city29,city29,state29,59161,83.33
2019-14,5386115794,9298508556,merchant95,city95,city95,state95,35701,55.7
2019-14,7630444365,7551242389,merchant61,city61,city61,state61,26385,269.66
2019-14,5776725743,4201377785,merchant74,city74,city74,state74,92956,81.84
2019-14,1815226794,1337860021,merchant57,city57,city57,state57,20280,200.87
2019-12,5662626083,6742349940,merchant44,city44,city44,state44,22009,276.73
2019-11,2222242797,9432942812,merchant10,city10,city10,state10,55428,244.35
2019-14,7795216822,2241029174,merchant42,city42,city42,state42,92683,169.29
2019-13,6787772844,7500016917,merchant62,city62,city62,state62,55191,143.4
2019-13,597869590,8788420896,merchant97,city97,city97,state97,62720,66.41
2019-15,5232424682,6462028790,merchant87,city87,city87,state87,85094,289.19
2019-11,5707643621,5026525258,merchant50,city50,city50,state50,44103,150.46
2019-11,7337302765,155556316,merchant92,city92,city92,state92,57194,207.59
2019-12,8830409956,6203114196,merchant43,city43,city43,state43,30696,110.58
2019-11,9013548770,6258623049,merchant8,city8,city8,state8,92495,165.61
2019-13,1773835167,9432942812,merchant10,city10,city10,state10,55428,255.82
2019-14,3422303487,2143951321,merchant53,city53,city53,state53,87988,162.18
2019-11,1735133029,3014668794,merchant4,city4,city4,state4,62780,250.03
2019-12,7337302765,1813194650,merchant93,city93,city93,state93,37304,147.7
2019-12,1614469620,785274618,merchant68,city68,city68,state68,47104,224.86
2019-11,5776725743,4307105422,merchant25,city25,city25,state25,30785,233.82
2019-13,7957819832,853605402,merchant45,city45,city45,state45,36133,91.2
2019-12,5386115794,5783216930,merchant81,city81,city81,state81,29410,240.81
2019-12,3772070751,8754187877,merchant28,city28,city28,state28,34982,192.31
2019-14,6252606095,155556316,merchant92,city92,city92,state92,57194,127.77
2019-11,6714275994,1024320965,merchant60,city60,city60,state60,89320,89.92
2019-11,9360406850,5783216930,merchant81,city81,city81,state81,29410,127.7
2019-14,5987223966,2521997010,merchant88,city88,city88,state88,63108,269.72
2019-15,3772070751,8315685896,merchant20,city20,city20,state20,64813,132.8
2019-11,697239415,6462028790,merchant87,city87,city87,state87,85094,298.57
2019-15,7834430331,2989585334,merchant12,city12,city12,state12,71178,150.57
2019-14,4310818004,2989585334,merchant12,city12,city12,state12,71178,134.25
2019-12,634995391,8958835534,merchant40,city40,city40,state40,21632,131.55
2019-11,6396984062,8081116301,merchant6,city6,city6,state6,82753,247.88
2019-11,9360406850,1813194650,merchant93,city93,city93,state93,37304,146.94
2019-12,6591102855,8524554870,merchant82,city82,city82,state82,39935,162.94
2019-13,9013548770,9432942812,merchant10,city10,city10,state10,55428,48
2019-13,3422303487,4147187907,merchant33,city33,city33,state33,45420,253.49
2019-12,9670905288,1813194650,merchant93,city93,city93,state93,37304,159.69
2019-13,8122619300,4147187907,merchant33,city33,city33,state33,45420,255.36
2019-12,5565169779,9095358316,merchant0,city0,city0,state0,77720,146.79
2019-13,697239415,3365636329,merchant32,city32,city32,state32,41993,235.5
2019-13,4342376893,7767507093,merchant31,city31,city31,state31,35838,157.62
2019-15,7960225174,7167758617,merchant85,city85,city85,state85,38734,172.5
2019-14,5900366169,7767507093,merchant31,city31,city31,state31,35838,251.68
2019-11,2003576520,7551242389,merchant61,city61,city61,state61,26385,220.17
2019-13,9713077150,8395061914,merchant76,city76,city76,state76,44258,56.89
2019-11,8730098683,8040081084,merchant47,city47,city47,state47,74549,207.39
2019-15,1517999400,8788288799,merchant41,city41,city41,state41,68604,57.63
2019-14,2876851490,2812047049,merchant58,city58,city58,state58,61016,132.6
2019-11,2003576520,5836485720,merchant96,city96,city96,state96,54993,254.13
