fiscal_week_id,store_id,item_id,item_cost_amt,item_qty,sales_amt_no_discount,sales_amt
2019-13,7382791459,597869590,171.39,435,6791.54,10754.2
2019-13,7382791459,382048003,82.9,369,2649.62,15076.16
2019-13,7382791459,7842669711,89.79,404,2824.4,7987.49
2019-13,7382791459,8279097282,193.62,329,5246.31,10115.83
2019-13,7382791459,2827266056,86.22,385,2555.57,11418.61
2019-13,7382791459,4327970099,258.9,489,6915.09,12374.16
2019-13,7382791459,9320951960,198.04,323,4308.06,10185.2
2019-13,7382791459,7591285727,263.12,369,2082.11,13051.12
2019-13,7382791459,1008290250,88.48,329,2244.96,10528.44
2019-13,7382791459,3772070751,123.61,363,3143.15,11546.28
2019-13,7382791459,826905783,158.92,322,5331.02,10065.41
2019-13,7382791459,6666914868,180.76,481,3682.13,10140.06
2019-13,7382791459,5838106728,166.01,389,5431.79,8984.46
2019-13,7382791459,6787772844,207.83,307,3539.09,8643.54
2019-13,7382791459,8587179516,140.21,428,5784.71,10083.83
2019-13,7382791459,6591102855,124.96,495,3115.04,10776.65
2019-13,7382791459,6117765041,179.55,315,6624.84,15295.69
2019-13,7382791459,8282589359,80.98,349,5845.81,9318.92
2019-13,7382791459,4342376893,209.33,339,5675.67,11166.87
2019-13,7382791459,8660418067,207.9,413,4753.32,8746.6
2019-13,7382791459,1889288396,266.53,341,3163.49,9300.71
2019-13,7382791459,3715236427,231.81,449,7563.27,9684.31
2019-13,7382791459,4030668994,63.41,359,2844.24,14628.81
2019-13,7382791459,7407047410,225.19,418,5063.22,8527
2019-13,7382791459,2785404690,248.63,455,3071.92,13875.09
2019-13,7382791459,40066459,159.89,440,2135.82,11138
2019-13,7382791459,3148444933,91.85,367,3611.81,8309.22
2019-13,7382791459,6334043794,162.24,376,4760.68,9129.51
2019-13,7382791459,7519578543,190.3,395,7254.23,10823.59
2019-13,7382791459,5305086176,52.37,380,3067.87,13479.27
2019-13,7382791459,8835637939,266.92,484,5749.13,14392.25
2019-13,7382791459,2229567002,145.29,398,6597.76,10161.3
2019-13,7382791459,5943204062,198.81,462,5720.12,11447.69
2019-13,7382791459,1803882375,281.72,400,3720.75,10045.62
2019-13,7382791459,6617497001,104.81,419,2189.51,13683.12
2019-13,7382791459,4664588338,105.92,479,6365.07,14575.15
2019-13,7382791459,8333384770,87.4,418,2823.81,8884.93
2019-13,7382791459,6995017868,164.41,459,4114.54,11179.07
2019-13,7382791459,9203442635,206.66,320,5175.95,8134.19
2019-13,7382791459,5336022119,101.63,459,3609.12,12846.13
2019-13,7382791459,8696740358,285.19,351,5794.12,12177.39
2019-13,7382791459,1359014035,246.75,470,5640.14,8294.58
2019-13,7382791459,9360406850,84.49,369,3458.31,13983.34
2019-13,7382791459,4013901684,129.37,437,3579.73,9312.56
2019-13,7382791459,4599423714,215.01,300,3874.73,14722.79
2019-13,7382791459,6605377028,112.95,403,5795.61,11234.18
2019-13,7382791459,8830409956,136.95,315,6270.52,14188.21
2019-13,7382791459,8944847704,113.32,442,5361.64,12809.36
2019-13,7382791459,1827110335,207.95,479,4587.67,10974.92
2019-13,7382791459,2222242797,250,390,3476.13,12253.58
2019-13,7382791459,2612615947,223.65,494,5680.46,13251.34
2019-13,7382791459,2876851490,106.87,460,2416.41,8412.8
2019-13,7382791459,573280183,138.77,317,3153.62,9921.15
2019-13,7382791459,2003576520,132.16,497,4810.56,10790.63
2019-13,7382791459,8258241784,293.49,410,2435.33,10000.48
2019-13,7382791459,226897731,64.48,431,6213.79,13309.47
2019-13,7382791459,4497137251,306.32,335,6652.53,12662.8
2019-13,7382791459,3824557564,227.86,296,4196.93,8921.97
2019-13,7382791459,4371923490,76.83,434,6631.95,12589.7
2019-13,7382791459,2181145569,69.09,450,5404.42,13456.1
2019-13,7382791459,5344725035,83.8,437,3432.73,11947.05
2019-13,7382791459,2077990442,125.64,314,2555.88,14508.41
2019-13,7382791459,568380424,70.09,405,6624.07,9503.83
2019-13,7382791459,8122619300,171.6,344,5342.08,9279.22
2019-13,7382791459,991944605,212.21,337,3986.17,9109.9
2019-13,7382791459,5001560208,100.04,309,5430.16,9406.74
2019-13,7382791459,2020390214,151.76,493,6269.37,9884.64
2019-13,7382791459,9955716600,146.15,461,6614.57,12144.39
2019-13,7382791459,8889770580,241.8,362,5387.98,11364.26
2019-13,7382791459,2860631783,279.63,303,5267.74,14512.43
2019-13,7382791459,4420879797,104.13,489,6641.97,9284.27
2019-13,7382791459,4969664403,265.12,381,7163.47,12627.48
2019-13,7382791459,9417732139,72.81,402,4372.38,9501.86
2019-13,7382791459,3792383018,136.28,311,5250.09,14635.49
2019-13,7382791459,9042827470,239.61,494,5101.34,8890.6
2019-13,7382791459,5987223966,99.7,430,4122.82,12037.34
2019-13,7382791459,5776725743,99.11,460,3156.15,9048.16
2019-13,7382791459,6714275994,179.96,329,6551.91,14465.84
2019-13,7382791459,3947027782,298.55,415,6493.38,11796.8
2019-13,7382791459,4085908696,210.63,450,4886.13,14184.81
2019-13,7382791459,2925921877,294.15,314,3457.38,9072.14
2019-13,7382791459,2819556651,147.42,417,5226.74,11531.22
2019-13,7382791459,3307208283,238.85,351,2222.21,11593.36
2019-13,7382791459,8335382298,235.8,326,4483.01,9977.46
2019-13,7382791459,6797140286,210.71,418,2213.93,10460.54
2019-13,7382791459,8815675369,56.94,462,6811.99,10462.75
2019-13,7382791459,8610252414,174.57,359,4551.86,9012.74
2019-13,7382791459,7960225174,181.07,293,4227.08,10271.86
2019-13,7382791459,4310818004,149.91,344,4114.6,11336.41
2019-13,7382791459,9230593666,135.79,479,4925.84,11206.88
2019-13,7382791459,8093541006,158.47,317,6152.36,10964.76
2019-13,7382791459,8645389469,282.31,418,7447.65,11008.91
2019-13,7382791459,8451126488,183.47,361,4426.94,10407.01
2019-13,7382791459,3126578006,268.17,314,5614.02,14938.74
2019-13,7382791459,4695138020,104.94,381,7177.29,12787.03
2019-13,7382791459,8300992849,187.07,350,2452.64,13014.16
2019-13,7382791459,9892616029,251.39,381,4273.86,11422.03
2019-13,7382791459,9482883063,138.67,368,4935.9,11201.02
2019-13,7382791459,7957819832,244.57,428,4501.81,8132.16
2019-13,7382791459,697239415,143.82,460,6909.84,14809.85
2019-13,7382791459,5192095761,96.59,454,5359.49,14606.68
2019-13,7382791459,1803685907,136.52,417,6528.21,13980.66
2019-13,7382791459,9129126210,142.03,399,2910.82,12650.41
2019-13,7382791459,476730659,203.93,391,3653.06,11493.12
2019-13,7382791459,9563830539,220.86,333,2823.1,7671.95
2019-13,7382791459,146177382,88.42,391,5717.97,10049.98
2019-13,7382791459,1216758957,169.19,355,4290.8,11228.48
2019-13,7382791459,7834430331,246.71,347,7136.57,8965.28
2019-13,7382791459,9144543518,196.9,475,2148.33,13848.57
2019-13,7382791459,5867418631,159.51,312,3446.16,10903.18
2019-13,7382791459,8472103867,242.65,373,2492.11,13846.16
2019-13,7382791459,8660065164,277.7,317,5825.17,14798.3
2019-13,7382791459,7548204543,93.57,337,7488.73,9253.33
2019-13,7382791459,7529341861,208.45,351,3763.2,10375.49
2019-13,7382791459,1815226794,286.54,366,2917.36,8670.29
2019-13,7382791459,1585408521,76.41,330,3811.54,7819.64
2019-13,7382791459,1346558886,261.62,452,7057.65,13133.4
2019-13,7382791459,6396984062,87.39,318,3756.54,10060.56
2019-13,7382791459,7630444365,99.88,334,3342.15,9211.2
2019-13,7382791459,881439643,173.24,440,5690.06,10590.49
2019-13,7382791459,1065599156,63.49,306,4150.13,13045.26
2019-13,7382791459,1614469620,264.85,334,2699.03,11629.13
2019-13,7382791459,8665041259,155.85,412,3322,9864.52
2019-13,7382791459,1773835167,107.35,441,5501.12,12785.59
2019-13,7382791459,3887380125,289.4,299,7493.9,12260.81
2019-13,7382791459,9670905288,122.92,383,2946.76,14686.77
2019-13,7382791459,9257203786,198.83,383,3851.83,9751.91
2019-13,7382791459,7705756325,120.7,313,6953.73,9116.47
2019-13,7382791459,1076975726,198.22,446,6128.14,9043.6
2019-13,7382791459,7960094117,52.34,445,5910.24,8978.48
2019-13,7382791459,3646391743,91.54,345,2634.57,10082.11
2019-13,8994013709,943157526,136.92,425,4569.13,11475.97
2019-13,8994013709,590815741,283.41,359,5405.98,13842.82
2019-13,8994013709,7952023441,250.5,339,6570.49,12524.72
2019-13,8994013709,8306458294,162.2,451,5405.91,8475.42
2019-13,8994013709,5386115794,95.24,459,2739.97,13851.25
2019-13,8994013709,1310617137,141.86,429,4216.15,11035.79
2019-13,8994013709,5662626083,162.9,473,3036.12,8913.21
2019-13,8994013709,994979923,127.5,462,4464.34,12524.98
2019-13,8994013709,4433742286,185.55,386,4923.77,13039.82
2019-13,8994013709,2064820915,273.48,382,6339.14,14292.34
2019-13,8994013709,8158750511,168.04,457,4007.53,8925.45
2019-13,8994013709,8524135444,245.69,449,2511.42,12124.64
2019-13,8994013709,2812300011,200.29,473,4947.02,9759.09
2019-13,8994013709,9713077150,105.63,340,6910.15,8279.62
2019-13,8994013709,3842884648,56.68,325,6281.94,13015.31
2019-13,8994013709,5590922980,95.18,483,7379.19,13686.83
2019-13,8994013709,9685775214,149.2,302,3352.79,13928.89
2019-13,8994013709,7600303007,70.94,446,3807.8,8512.99
2019-13,8994013709,4232000803,191.66,495,4346.69,9443.34
2019-13,8994013709,8823341865,69.35,485,2417.88,14514.28
2019-13,8994013709,7795216822,193.46,409,2557.65,11322.78
2019-13,8994013709,2099548339,125.21,384,3265.83,10987.67
2019-13,8994013709,5232424682,212.45,484,7530.24,8102.38
2019-13,8994013709,8130162427,217.04,466,5537.9,14874.59
2019-13,8994013709,8730098683,139.58,376,6959.1,13003.8
2019-13,8994013709,7101255339,137.66,443,5041.8,9251.8
2019-13,8994013709,3867856154,79.12,458,7580.56,10152.3
2019-13,8994013709,7282616365,246.23,378,5581.51,13969.08
2019-13,8994013709,5900366169,201.05,361,4920.64,9020.74
2019-13,8994013709,9373057053,141.84,447,6251.11,10736.95
2019-13,8994013709,1163151894,96.83,337,4444.42,13719.42
2019-13,8994013709,364732911,119.56,292,3224.62,9637.34
2019-13,8994013709,295824976,100.61,408,5691.51,11142.69
2019-13,8994013709,1921789501,177.21,435,6218.75,14516.87
2019-13,8994013709,5565169779,219.18,408,2933.51,11226.01
2019-13,8994013709,8324902437,284.15,399,7363.09,13549.33
2019-13,8994013709,6838903258,109.04,419,5150.68,13380.22
2019-13,8994013709,710945636,211.89,345,6519.61,10874.76
2019-13,8994013709,6295238698,240.08,480,4149.75,14832.17
2019-13,8994013709,9189053739,167.79,429,6129.49,12391.58
2019-13,8994013709,3731111418,55.65,363,5149.57,14092.75
2019-13,8994013709,7337302765,82.05,456,3528.92,12171.88
2019-13,8994013709,3422303487,290.98,368,4393.82,14856.11
2019-13,8994013709,8771967450,214.49,469,3987.79,8435.75
2019-13,8994013709,110182091,114.12,456,6542.33,12382.96
2019-13,8994013709,2619565507,59.6,503,2986.01,11731.34
2019-13,8994013709,6277647300,103.35,461,6167.72,14453.66
2019-13,8994013709,3745429857,54.99,351,5521.38,12808.97
2019-13,8994013709,2429948740,241.33,426,5128.18,12363.99
2019-13,8994013709,9013548770,93.25,434,2026.18,12972.26
2019-13,8994013709,1517999400,142.5,460,5639.2,15596.41
2019-13,8994013709,4627191884,147.39,412,3298.78,13720.68
2019-13,8994013709,6311620540,108.55,472,7033.49,13437.64
2019-13,8994013709,7429063851,141.27,382,3751.6,14698.22
2019-13,8994013709,5707412128,81.58,399,2287.5,8781.03
2019-13,8994013709,8314002278,301.88,309,2902.58,9318.65
2019-13,8994013709,1640343751,137.58,381,4635.09,13531.74
2019-13,8994013709,9768067357,153.69,440,6969.9,10946.36
2019-13,8994013709,9167859851,292.99,381,5906.01,11033.77
2019-13,8994013709,7196850026,157.75,389,3759.09,13456.05
2019-13,8994013709,1967383933,190.82,429,3459.36,13888.88
2019-13,8994013709,8871035152,103.07,344,6975.36,12850.91
2019-13,8994013709,634995391,260.23,327,5632.85,8733.4
2019-13,8994013709,5707643621,73.85,461,3909.9,9679.36
2019-13,8994013709,3683359342,197.81,313,7401.57,8856.77
2019-13,8994013709,9607302391,194.93,421,4751.28,8541.95
2019-13,8994013709,8649000732,90.61,412,3660.23,14238.47
2019-13,8994013709,1735133029,237.6,373,3691.14,7929.51
2019-13,8994013709,6252606095,143.02,474,6315.58,8465.48
2019-13,8994013709,597869590,169.6,463,6880.4,10558
2019-13,8994013709,382048003,78.36,367,2465.43,14864.43
2019-13,8994013709,7842669711,86.58,388,2929.93,8673.51
2019-13,8994013709,8279097282,199.47,360,5687.02,9917.4
2019-13,8994013709,2827266056,83.07,386,2627.5,12211.61
2019-13,8994013709,4327970099,254.33,470,7032.43,12428.87
2019-13,8994013709,9320951960,206.41,304,4338.97,9403.21
2019-13,8994013709,7591285727,265.35,361,2043.39,13595.74
2019-13,8994013709,1008290250,91.3,330,2187.86,10394.22
2019-13,8994013709,3772070751,122.24,372,3317.52,11844.06
2019-13,8994013709,826905783,164.59,320,5669.22,10156.37
2019-13,8994013709,6666914868,191.95,502,3641.17,10698.63
2019-13,8994013709,5838106728,165.39,400,5467.23,9135.2
2019-13,8994013709,6787772844,223.91,309,3468.15,8682.35
2019-13,8994013709,8587179516,149.59,415,5671.02,10450.34
2019-13,8994013709,6591102855,124.93,501,3156.12,10069.48
2019-13,8994013709,6117765041,176.74,318,6728.3,14522.12
2019-13,8994013709,8282589359,79.34,325,6116.92,8800.99
2019-13,8994013709,4342376893,201.14,351,5653.05,11275.74
2019-13,8994013709,8660418067,218.81,421,4712.3,8842.08
2019-13,8994013709,1889288396,285.76,325,3216.27,9319.42
2019-13,8994013709,3715236427,221.46,470,7601.35,9632.7
2019-13,8994013709,4030668994,60.8,332,3056.64,14131.48
2019-13,8994013709,7407047410,237.14,419,4899.81,8524.41
2019-13,8994013709,2785404690,251.49,451,2909.58,14580.78
2019-13,8994013709,40066459,157.95,417,2314.9,11691.58
2019-13,8994013709,3148444933,87.64,370,3721.95,8140.74
2019-13,8994013709,6334043794,169.04,388,4652.2,8967.14
2019-13,8994013709,7519578543,198.85,399,7103.36,11133.76
2019-13,8994013709,5305086176,48.67,366,2847.18,12951.01
2019-13,8994013709,8835637939,259.09,468,5811.72,13608.06
2019-13,8994013709,2229567002,153.23,416,6341.08,10370.48
2019-13,8994013709,5943204062,212.36,465,5765.76,12065.56
2019-13,8994013709,1803882375,283.11,388,3958.22,10539.99
2019-13,8994013709,6617497001,106.99,425,2257.54,13433.03
2019-13,8994013709,4664588338,112.64,462,6167.59,14349.48
2019-13,8994013709,8333384770,89.77,410,2886.77,8666.79
2019-13,8994013709,6995017868,179.44,464,3922.7,11485.98
2019-13,8994013709,9203442635,191.52,325,5683.99,8113.46
2019-13,8994013709,5336022119,107.06,472,3684.2,12815.39
2019-13,8994013709,8696740358,297.85,342,5712.17,12057.28
2019-13,8994013709,1359014035,258.69,511,5434.44,8526.04
2019-13,8994013709,9360406850,78.31,362,3616.95,14607.39
2019-13,8994013709,4013901684,126.67,453,3393.42,9083.21
2019-13,8994013709,4599423714,202.23,313,4008.88,14053.59
2019-13,8994013709,6605377028,112.9,389,6237.87,10991.51
2019-13,8994013709,8830409956,136.09,318,6624.31,14261.31
2019-13,8994013709,8944847704,117.93,423,5587.93,13104.25
2019-13,8994013709,1827110335,205.9,474,4612.31,11475.56
2019-13,8994013709,2222242797,249.07,421,3457.79,11933.46
2019-13,8994013709,2612615947,232.11,495,5616.51,13451.31
2019-13,8994013709,2876851490,106.03,448,2454.71,8116.96
2019-13,8994013709,573280183,140.97,293,3147.05,9635.49
2019-13,8994013709,2003576520,134.57,506,4926.64,10946.5
2019-13,8994013709,8258241784,275.14,386,2461.68,10360.67
2019-13,8994013709,226897731,63.26,445,6050.02,12894.79
2019-13,8994013709,4497137251,282.11,320,6902.83,12295.37
2019-13,8994013709,3824557564,227.86,317,4236.61,8822.18
2019-13,8994013709,4371923490,76.45,450,6678.86,12233.64
2019-13,8994013709,2181145569,68.56,454,5646.51,12534.75
2019-13,8994013709,5344725035,84.09,428,3633.92,12678.36
2019-13,8994013709,2077990442,122.46,304,2487.55,14656.61
2019-13,8994013709,568380424,69.39,433,6339.09,10333.81
2019-13,8994013709,8122619300,172.49,322,5051.3,8754.31
2019-13,8994013709,991944605,215.84,342,3875.79,8875.99
2019-13,8994013709,5001560208,97.02,316,5754.83,9065.49
2019-13,8994013709,2020390214,148.5,468,5889.93,9481.64
2019-13,8994013709,9955716600,154.09,481,6584.65,12036.07
2019-13,8994013709,8889770580,233.43,363,5331.1,11111.21
2019-13,8994013709,2860631783,294.14,302,5209.13,13530.36
2019-13,8994013709,4420879797,101.99,485,6905.36,9828.58
2019-13,8994013709,4969664403,280.04,366,7181.54,12211.61
2019-13,8994013709,9417732139,75.1,393,4385.38,10116.09
2019-13,8994013709,3792383018,129.29,302,5448.98,15396.01
2019-13,8994013709,9042827470,230.71,492,5336.88,9121.02
2019-13,8994013709,5987223966,102.53,425,4264.92,11794.97
2019-13,8994013709,5776725743,96.14,475,3218.82,8560.78
2019-13,8994013709,6714275994,188.37,320,6574.2,14469.46
2019-13,8994013709,3947027782,275.25,407,6869.23,11970.87
2019-13,8994013709,4085908696,209.9,466,5061.81,13971.92
2019-13,8994013709,2925921877,309.44,316,3322.86,9185.83
2019-13,8994013709,2819556651,140.29,421,4992.46,11096.24
2019-13,8994013709,3307208283,227.64,367,2159.54,11413.34
2019-13,8994013709,8335382298,233.04,339,4689.72,10672.15
2019-13,8994013709,6797140286,224.63,418,2322.14,9857.54
2019-13,8994013709,8815675369,57.72,482,7274.96,10166.37
2019-13,8994013709,8610252414,175.13,340,4476.33,8236.59
2019-13,8994013709,7960225174,177.34,315,4430.94,10365.05
2019-13,8994013709,4310818004,148.99,328,4006.26,10654.16
2019-13,8994013709,9230593666,138.59,482,5179.76,10888.61
2019-13,8994013709,8093541006,158.56,303,5622.08,10365.96
2019-13,8994013709,8645389469,271.09,398,7675.42,11290.72
2019-13,8994013709,8451126488,179.48,367,4082.01,10437.17
2019-13,8994013709,3126578006,283.69,302,5799.47,14869.47
2019-13,8994013709,4695138020,108.61,376,6705.5,12542.12
2019-13,8994013709,8300992849,188.38,367,2583.32,13286.6
2019-13,8994013709,9892616029,229.5,358,3935.6,12422.71
2019-13,8994013709,9482883063,127.57,370,4745.6,10971.27
2019-13,8994013709,7957819832,259.18,440,4354.17,8600.01
2019-13,8994013709,697239415,145.97,473,6755.9,14994.98
2019-13,8994013709,5192095761,96.78,462,5120.04,14342.71
2019-13,8994013709,1803685907,134.15,427,6686.85,14317.9
2019-13,8994013709,9129126210,139.08,398,2886.12,12198.84
2019-13,8994013709,476730659,210.32,383,3943.61,11295.21
2019-13,8994013709,9563830539,234.94,314,3058.15,8371.61
2019-13,8994013709,146177382,82.19,407,5616.78,10059.23
2019-13,8994013709,1216758957,166.86,339,4155.76,11623.77
2019-13,8994013709,7834430331,240.56,367,6552.02,9141.43
2019-13,8994013709,9144543518,194.09,519,2321.34,14497.72
2019-13,8994013709,5867418631,160.9,317,3620.4,10537.58
2019-13,8994013709,8472103867,242.35,364,2451.08,13406.18
2019-13,8994013709,8660065164,269.39,296,5736.24,14315.75
2019-13,8994013709,7548204543,95.19,353,7323.57,9102.73
2019-13,8994013709,7529341861,211.08,335,3510.92,10230.13
2019-13,8994013709,1815226794,299.88,361,2848.7,8171.71
2019-13,8994013709,1585408521,76.94,317,3840.99,8335.18
2019-13,8994013709,1346558886,264.33,458,6978.8,12869.19
2019-13,8994013709,6396984062,83.72,333,3706.58,10975.19
2019-13,8994013709,7630444365,98.47,346,3300.29,9548.56
2019-13,8994013709,881439643,180.29,424,5589.1,11319.18
2019-13,8994013709,1065599156,62.91,305,4083.26,13386.75
2019-13,8994013709,1614469620,287.58,335,2934.58,11878.58
2019-13,8994013709,8665041259,155.4,436,3361.93,9754.38
2019-13,8994013709,1773835167,104.25,468,5739.77,12495.77
2019-13,8994013709,3887380125,298.62,297,7745.06,11648.88
2019-13,8994013709,9670905288,121.6,390,3037.3,14763.89
2019-13,8994013709,9257203786,210.31,374,4001.83,10268.86
2019-13,8994013709,7705756325,118.77,336,6786.26,8936.78
2019-13,8994013709,1076975726,193.9,431,6277.58,8807.48
2019-13,8994013709,7960094117,52.41,422,6153.62,8819.08
2019-13,8994013709,3646391743,98.52,368,2588.45,10855.23
2019-13,8725088442,943157526,128.17,453,4852.95,11100.97
2019-13,8725088442,590815741,264.74,395,5144.08,13772.84
2019-13,8725088442,7952023441,241.65,347,6817.54,13417.44
2019-13,8725088442,8306458294,158.31,456,5619.39,8770.7
2019-13,8725088442,5386115794,98.29,468,2803.88,13712.32
2019-13,8725088442,1310617137,139.88,436,4336.32,10814.31
2019-13,8725088442,5662626083,153.16,478,2834.73,8945.61
2019-13,8725088442,994979923,118.22,451,4422.51,13486.68
2019-13,8725088442,4433742286,169.68,386,5232.54,13249.33
2019-13,8725088442,2064820915,260.36,407,6575.39,13952.5
2019-13,8725088442,8158750511,170.25,456,3773.77,8716.48
2019-13,8725088442,8524135444,261.24,442,2465.81,11609.45
2019-13,8725088442,2812300011,198.66,460,4949.09,10605.11
2019-13,8725088442,9713077150,109.55,353,6419.61,8552.96
2019-13,8725088442,3842884648,57.53,348,6355.63,13578.47
2019-13,8725088442,5590922980,93.61,463,7168.51,14501.42
2019-13,8725088442,9685775214,150.84,319,3187.26,14310.44
2019-13,8725088442,7600303007,72.59,471,3826.95,8528.05
2019-13,8725088442,4232000803,192.33,472,4347.22,8809.86
2019-13,8725088442,8823341865,70.41,508,2452.81,15386.92
2019-13,8725088442,7795216822,179.95,404,2623.55,11290.78
2019-13,8725088442,2099548339,120.08,375,3465.07,10442.82
2019-13,8725088442,5232424682,216,482,7542.99,7649.79
2019-13,8725088442,8130162427,222.39,440,5523.81,13727.05
2019-13,8725088442,8730098683,130.17,346,6734.53,13442.98
2019-13,8725088442,7101255339,126.47,442,4738.79,9502.36
2019-13,8725088442,3867856154,79.58,470,7709.49,10288.79
2019-13,8725088442,7282616365,247.5,368,5539.82,13294.54
2019-13,8725088442,5900366169,211.81,345,4726.47,8845.76
2019-13,8725088442,9373057053,147.36,475,6009.02,11464.99
2019-13,8725088442,1163151894,93.48,333,4544.27,13538.37
2019-13,8725088442,364732911,118.06,302,3395.84,10064.68
2019-13,8725088442,295824976,99.8,444,6140.77,11294.84
2019-13,8725088442,1921789501,182.31,457,6516.85,15197.97
2019-13,8725088442,5565169779,210.26,426,2996.52,11474.8
2019-13,8725088442,8324902437,286.06,390,7537.37,13160.1
2019-13,8725088442,6838903258,113.27,426,5128.23,12702.26
2019-13,8725088442,710945636,213.91,360,6020.45,10535.91
2019-13,8725088442,6295238698,239.87,517,4068.02,15149.31
2019-13,8725088442,9189053739,164.64,424,6561.95,11949.67
2019-13,8725088442,3731111418,58.23,378,4869.84,15103.4
2019-13,8725088442,7337302765,81.61,461,3382.17,11912.7
2019-13,8725088442,3422303487,272.49,342,4373.77,14465.86
2019-13,8725088442,8771967450,218.68,484,3613.53,9026.33
2019-13,8725088442,110182091,113.19,463,6641.22,13054.61
2019-13,8725088442,2619565507,63.9,467,3207.44,11861
2019-13,8725088442,6277647300,100.59,486,6391.46,14149.17
2019-13,8725088442,3745429857,50.32,329,5630.43,13475.82
2019-13,8725088442,2429948740,224.61,423,5508.96,12402.92
2019-13,8725088442,9013548770,87.98,446,2119.4,12579.71
2019-13,8725088442,1517999400,139.04,445,5703.53,14343.56
2019-13,8725088442,4627191884,144.31,390,3390.72,14545.05
2019-13,8725088442,6311620540,109.64,471,6586.35,12510.4
2019-13,8725088442,7429063851,136.46,372,4038.27,15049.97
2019-13,8725088442,5707412128,85.09,438,2291.62,8737.75
2019-13,8725088442,8314002278,287.83,299,2861.1,9142.77
2019-13,8725088442,1640343751,139.95,385,4602.46,13411.18
2019-13,8725088442,9768067357,158.72,444,7348.29,11061.81
2019-13,8725088442,9167859851,298.61,366,5897.24,11486.6
2019-13,8725088442,7196850026,148.09,385,3517.39,13968.03
2019-13,8725088442,1967383933,200.81,452,3366.15,14117.09
2019-13,8725088442,8871035152,109.82,317,6608.62,11927.7
2019-13,8725088442,634995391,250.25,334,5659.08,8844.23
2019-13,8725088442,5707643621,71.75,451,3888.3,9849.74
2019-13,8725088442,3683359342,198.92,300,7031.31,8568.7
2019-13,8725088442,9607302391,209.68,450,4358.58,7972.7
2019-13,8725088442,8649000732,85.53,423,3672.14,13378
2019-13,8725088442,1735133029,250.21,366,3481.85,8332.83
2019-13,8725088442,6252606095,137.65,513,6251.17,8514.71
2019-13,8725088442,597869590,168.48,443,6696.7,11241.36
2019-13,8725088442,382048003,81.82,343,2412.09,15174.36
2019-13,8725088442,7842669711,90.88,385,2912.98,8067.68
2019-13,8725088442,8279097282,186.29,350,5303.27,10380.25
2019-13,8725088442,2827266056,86.53,366,2697.5,12176.77
2019-13,8725088442,4327970099,241.76,475,6951.96,12499.95
2019-13,8725088442,9320951960,203.97,309,4277.27,9570.73
2019-13,8725088442,7591285727,269.3,354,2236.86,13627.9
2019-13,8725088442,1008290250,93.77,334,2234.44,10749.63
2019-13,8725088442,3772070751,120.26,362,3243.96,11840.1
2019-13,8725088442,826905783,160.27,335,5335.23,9889.51
2019-13,8725088442,6666914868,184.23,466,3475.76,10646.95
2019-13,8725088442,5838106728,162.59,407,5257.5,9042.74
2019-13,8725088442,6787772844,218,302,3378.15,8642.54
2019-13,8725088442,8587179516,144.29,430,5630.51,10833.61
2019-13,8725088442,6591102855,120.88,493,3089.27,10895.61
2019-13,8725088442,6117765041,177.67,303,6700.79,15143.1
2019-13,8725088442,8282589359,76.74,350,5827.88,9057.79
2019-13,8725088442,4342376893,203.81,342,5712.96,11545
2019-13,8725088442,8660418067,219.38,396,4730.58,8561.98
2019-13,8725088442,1889288396,286.16,339,3359.35,9046.73
2019-13,8725088442,3715236427,219.23,479,7303.61,9853.3
2019-13,8725088442,4030668994,63.29,340,3017.45,15023.63
2019-13,8725088442,7407047410,234.25,423,4735.64,8444.75
2019-13,8725088442,2785404690,259.88,427,2945.44,15145.8
2019-13,8725088442,40066459,159.43,431,2268.04,11052.71
2019-13,8725088442,3148444933,87.12,372,3545.19,8618.98
2019-13,8725088442,6334043794,161.87,409,4408.52,9113.25
2019-13,8725088442,7519578543,200.93,402,7578.74,10494.21
2019-13,8725088442,5305086176,51.17,393,2915.95,12782.92
2019-13,8725088442,8835637939,267.97,509,5654.19,13414.07
2019-13,8725088442,2229567002,142.35,390,6676.31,10836.67
2019-13,8725088442,5943204062,199.06,504,5572.03,11556.58
2019-13,8725088442,1803882375,294.14,401,3848.43,10275.31
2019-13,8725088442,6617497001,102.31,391,2196.6,13422.88
2019-13,8725088442,4664588338,107.84,486,6290.73,14173.74
2019-13,8725088442,8333384770,86.19,421,2869.06,8908.81
2019-13,8725088442,6995017868,179.38,474,4156.57,11577.99
2019-13,8725088442,9203442635,196.9,322,5220.31,8396.83
2019-13,8725088442,5336022119,108.73,460,3701.17,12769.34
2019-13,8725088442,8696740358,295.34,365,5705.25,12187.61
2019-13,8725088442,1359014035,246.01,484,5783.03,8464.82
2019-13,8725088442,9360406850,80.67,390,3473.9,14424.8
2019-13,8725088442,4013901684,125.5,426,3295.65,9142.92
2019-13,8725088442,4599423714,196.63,307,3930.06,13351.02
2019-13,8725088442,6605377028,121.17,425,5705.25,10731.29
2019-13,8725088442,8830409956,147.08,301,6321.59,14725.88
2019-13,8725088442,8944847704,111.52,443,5473.14,13051.77
2019-13,8725088442,1827110335,206.05,483,4637.89,11019.38
2019-13,8725088442,2222242797,263.76,394,3516.51,11774.59
2019-13,8725088442,2612615947,221.73,487,5697.81,12749.09
2019-13,8725088442,2876851490,103.8,469,2452.3,8492.88
